date,time,reservoir_storage
2009-05-08,0,263948.0
2009-05-09,0,262044.0
2009-05-10,0,260305.0
2009-05-11,0,258553.0
2009-05-12,0,256690.0
2009-05-13,0,257082.0
2009-05-14,0,258003.0
2009-05-15,0,257317.0
2009-05-16,0,255517.0
2009-05-17,0,253724.0
2009-05-18,0,251939.0
2009-05-19,0,255205.0
2009-05-20,0,253413.0
2009-05-21,0,255205.0
2009-05-22,0,253569.0
2009-05-23,0,251861.0
2009-05-24,0,250314.0
2009-05-25,0,250604.0
2009-05-26,0,253083.0
2009-05-27,0,255185.0
2009-05-28,0,257454.0
2009-05-29,0,259202.0
2009-05-30,0,257709.0
2009-05-31,0,256221.0
2009-06-01,0,258317.0
2009-06-02,0,260069.0
2009-06-03,0,262737.0
2009-06-04,0,264823.0
2009-06-05,0,263233.0
2009-06-06,0,261806.0
2009-06-07,0,260463.0
2009-06-08,0,263213.0
2009-06-09,0,264346.0
2009-06-10,0,262916.0
2009-06-11,0,263451.0
2009-06-12,0,264505.0
2009-06-13,0,263233.0
2009-06-14,0,261886.0
2009-06-15,0,260463.0
2009-06-16,0,261866.0
2009-06-17,0,262836.0
2009-06-18,0,261016.0
2009-06-19,0,262024.0
2009-06-20,0,262282.0
2009-06-21,0,260384.0
2009-06-22,0,258180.0
2009-06-23,0,258337.0
2009-06-24,0,260207.0
2009-06-25,0,261332.0
2009-06-26,0,258966.0
2009-06-27,0,256690.0
2009-06-28,0,254503.0
2009-06-29,0,252171.0
2009-06-30,0,252074.0
2009-07-01,0,253394.0
2009-07-02,0,254484.0
2009-07-03,0,253724.0
2009-07-04,0,251900.0
2009-07-05,0,249832.0
2009-07-06,0,247926.0
2009-07-07,0,245857.0
2009-07-08,0,246756.0
2009-07-09,0,248984.0
2009-07-10,0,249542.0
2009-07-11,0,247465.0
2009-07-12,0,245474.0
2009-07-13,0,243340.0
2009-07-14,0,243644.0
2009-07-15,0,245532.0
2009-07-16,0,246679.0
2009-07-17,0,247389.0
2009-07-18,0,245016.0
2009-07-19,0,242656.0
2009-07-20,0,240157.0
2009-07-21,0,240667.0
2009-07-22,0,242333.0
2009-07-23,0,243321.0
2009-07-24,0,244463.0
2009-07-25,0,244101.0
2009-07-26,0,242049.0
2009-07-27,0,239836.0
2009-07-28,0,240213.0
2009-07-29,0,239478.0
2009-07-30,0,237371.0
2009-07-31,0,237503.0
2009-08-01,0,236547.0
2009-08-02,0,234529.0
2009-08-03,0,232446.0
2009-08-04,0,233170.0
2009-08-05,0,233263.0
2009-08-06,0,230891.0
2009-08-07,0,231464.0
2009-08-08,0,232799.0
2009-08-09,0,230743.0
2009-08-10,0,228678.0
2009-08-11,0,228880.0
2009-08-12,0,229470.0
2009-08-13,0,227209.0
2009-08-14,0,227851.0
2009-08-15,0,228457.0
2009-08-16,0,226477.0
2009-08-17,0,224287.0
2009-08-18,0,224651.0
2009-08-19,0,224269.0
2009-08-20,0,225289.0
2009-08-21,0,225892.0
2009-08-22,0,223705.0
2009-08-23,0,221598.0
2009-08-24,0,219501.0
2009-08-25,0,219700.0
2009-08-26,0,220205.0
2009-08-27,0,220639.0
2009-08-28,0,220729.0
2009-08-29,0,218565.0
2009-08-30,0,216483.0
2009-08-31,0,214626.0
2009-09-01,0,215036.0
2009-09-02,0,215553.0
2009-09-03,0,215607.0
2009-09-04,0,216412.0
2009-09-05,0,214269.0
2009-09-06,0,212209.0
2009-09-07,0,210230.0
2009-09-08,0,210636.0
2009-09-09,0,211430.0
2009-09-10,0,211572.0
2009-09-11,0,213274.0
2009-09-12,0,210512.0
2009-09-13,0,208664.0
2009-09-14,0,208524.0
2009-09-15,0,209174.0
2009-09-16,0,209156.0
2009-09-17,0,209807.0
2009-09-18,0,207910.0
2009-09-19,0,206091.0
2009-09-20,0,205325.0
2009-09-21,0,203518.0
2009-09-22,0,201652.0
2009-09-23,0,201497.0
2009-09-24,0,201583.0
2009-09-25,0,202740.0
2009-09-26,0,202549.0
2009-09-27,0,200550.0
2009-09-28,0,198562.0
2009-09-29,0,198476.0
2009-09-30,0,199640.0
2009-10-01,0,200121.0
2009-10-02,0,201032.0
2009-10-03,0,199520.0
2009-10-04,0,198151.0
2009-10-05,0,196788.0
2009-10-06,0,197725.0
2009-10-07,0,200877.0
2009-10-08,0,203086.0
2009-10-09,0,204004.0
2009-10-10,0,202601.0
2009-10-11,0,201376.0
2009-10-12,0,200138.0
2009-10-13,0,201359.0
2009-10-14,0,204612.0
2009-10-15,0,205464.0
2009-10-16,0,207542.0
2009-10-17,0,208682.0
2009-10-18,0,207629.0
2009-10-19,0,206353.0
2009-10-20,0,205307.0
2009-10-21,0,206301.0
2009-10-22,0,207612.0
2009-10-23,0,207770.0
2009-10-24,0,206283.0
2009-10-25,0,205464.0
2009-10-26,0,204212.0
2009-10-27,0,205447.0
2009-10-28,0,206912.0
2009-10-29,0,207945.0
2009-10-30,0,209385.0
2009-10-31,0,208050.0
2009-11-01,0,206720.0
2009-11-02,0,205394.0
2009-11-03,0,207192.0
2009-11-04,0,210001.0
2009-11-05,0,211696.0
2009-11-06,0,213060.0
2009-11-07,0,211837.0
2009-11-08,0,210512.0
2009-11-09,0,211837.0
2009-11-10,0,214056.0
2009-11-11,0,215464.0
2009-11-12,0,216680.0
2009-11-13,0,217200.0
2009-11-14,0,216036.0
2009-11-15,0,214964.0
2009-11-16,0,213896.0
2009-11-17,0,216036.0
2009-11-18,0,219267.0
2009-11-19,0,221363.0
2009-11-20,0,222668.0
2009-11-21,0,222178.0
2009-11-22,0,221019.0
2009-11-23,0,219682.0
2009-11-24,0,221073.0
2009-11-25,0,223541.0
2009-11-26,0,225143.0
2009-11-27,0,226843.0
2009-11-28,0,225526.0
2009-11-29,0,224724.0
2009-11-30,0,223123.0
2009-12-01,0,224414.0
2009-12-02,0,227191.0
2009-12-03,0,229986.0
2009-12-04,0,230447.0
2009-12-05,0,229488.0
2009-12-06,0,228531.0
2009-12-07,0,227851.0
2009-12-08,0,230429.0
2009-12-09,0,233765.0
2009-12-10,0,235929.0
2009-12-11,0,236023.0
2009-12-12,0,235780.0
2009-12-13,0,235126.0
2009-12-14,0,234454.0
2009-12-15,0,236453.0
2009-12-16,0,240138.0
2009-12-17,0,243549.0
2009-12-18,0,245914.0
2009-12-19,0,245302.0
